################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3001217779096470E+00 b      1072     2    12
 -1.5149236841362954E+00 b      1073     2    13
 -5.7113546932255554E-01 b      1074     2    14
  1.3231861156370281E+00 b      1075     2    15
 -4.4458184530133393E-01 b      1076     2    16
  1.3101042702386949E+00 b      1077     2    17
  1.0650232617997670E+00 b      1078     2    18
 -1.0353740989470737E+00 b      1079     2    19
 -1.2949102095468854E+00 b      1080     2    20
  3.6741868577728509E-01 a      1081     2     1     3     1
 -1.1147739914378145E+00 a      1082     2     2     3     1
  1.8305538313977487E-01 a      1083     2     3     3     1
 -1.3283942464936538E+00 a      1084     2     4     3     1
  9.2054061519760022E-01 a      1085     2     5     3     1
 -1.3114426866421405E-01 a      1086     2     6     3     1
 -1.1197785606337065E+00 a      1087     2     7     3     1
 -8.0603062143842319E-01 a      1088     2     8     3     1
  6.8573420586219874E-02 a      1089     2     9     3     1
  3.4877690665906369E-01 a      1090     2    10     3     1
  5.8820797111378964E-01 a      1091     2    11     3     1
 -1.1170073559391478E+00 a      1092     2    12     3     1
  1.1177409094055479E-01 a      1093     2    13     3     1
  7.4863083959933063E-01 a      1094     2    14     3     1
  7.4637717537066317E-01 a      1095     2    15     3     1
 -2.5340643584992817E-01 a      1096     2    16     3     1
  6.2992425787889050E-01 a      1097     2    17     3     1
 -1.2650684159221042E+00 a      1098     2    18     3     1
 -2.8462765379584420E-01 a      1099     2    19     3     1
  4.7374747813087748E-01 a      1100     2    20     3     1
 -2.7250085150288461E-01 b      1101     3     1
